orpha:10	48,xxyy syndrome	48,xxyy syndrome
orpha:37553	cardiodysrhythmic potassium-sensitive periodic paralysis	cardiodysrhythmic potassium-sensitive periodic paralysis
orpha:37553	cardiodysrhythmic potassium-sensitive periodic paralysis	andersen cardiodysrhythmic periodic paralysis
orpha:37553	cardiodysrhythmic potassium-sensitive periodic paralysis	andersen syndrome
orpha:37553	cardiodysrhythmic potassium-sensitive periodic paralysis	andersen-tawil syndrome
orpha:37553	cardiodysrhythmic potassium-sensitive periodic paralysis	lqt7
orpha:37553	cardiodysrhythmic potassium-sensitive periodic paralysis	long qt syndrome type 7
orpha:37559	acquired kinky hair syndrome	acquired kinky hair syndrome
orpha:376	gordon syndrome	gordon syndrome
orpha:376	gordon syndrome	camptodactyly-cleft palate-clubfoot syndrome
orpha:376	gordon syndrome	distal arthrogryposis type 3
orpha:376	gordon syndrome	distal arthrogryposis type iia
orpha:37612	episodic ataxia type 1	episodic ataxia type 1
orpha:37612	episodic ataxia type 1	episodic ataxia with myokymia
orpha:376724	generalized isolated dystonia	generalized isolated dystonia
orpha:377	gorlin syndrome	gorlin syndrome
orpha:377	gorlin syndrome	basal cell nevus syndrome
orpha:377	gorlin syndrome	gorlin-goltz syndrome
orpha:377	gorlin syndrome	nbccs
orpha:377	gorlin syndrome	nevoid basal cell carcinoma syndrome
orpha:37748	schnitzler syndrome	schnitzler syndrome
orpha:37748	schnitzler syndrome	chronic urticaria with gammopathy
orpha:37748	schnitzler syndrome	chronic urticaria with macroglobulinemia
orpha:379	chronic granulomatous disease	chronic granulomatous disease
orpha:379	chronic granulomatous disease	cgd
orpha:379	chronic granulomatous disease	chronic septic granulomatosis
orpha:38	acrokeratoelastoidosis of costa	acrokeratoelastoidosis of costa
orpha:38	acrokeratoelastoidosis of costa	ake
orpha:38	acrokeratoelastoidosis of costa	ppkp3
orpha:38	acrokeratoelastoidosis of costa	punctate palmoplantar hyperkeratosis type 3
orpha:38	acrokeratoelastoidosis of costa	punctate palmoplantar keratoderma type 3
orpha:380	greig cephalopolysyndactyly syndrome	greig cephalopolysyndactyly syndrome
orpha:380	greig cephalopolysyndactyly syndrome	gcps
orpha:381	griscelli disease	griscelli disease
orpha:381	griscelli disease	chédiak-higashi-like syndrome
orpha:381	griscelli disease	griscelli-pruniéras syndrome
orpha:381	griscelli disease	partial albinism-immunodeficiency syndrome
orpha:382	guanidinoacetate methyltransferase deficiency	guanidinoacetate methyltransferase deficiency
orpha:382	guanidinoacetate methyltransferase deficiency	gamt deficiency
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked mixed deafness with perilymphatic gusher
orpha:383	x-linked mixed deafness with perilymphatic gusher	conductive deafness with stapes fixation
orpha:383	x-linked mixed deafness with perilymphatic gusher	dfnx2
orpha:383	x-linked mixed deafness with perilymphatic gusher	nance deafness
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked deafness type 2
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked mixed conductive and neurosensory deafness
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked mixed conductive and neurosensory hearing loss
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked mixed conductive and sensorineural deafness
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked mixed conductive and sensorineural hearing loss
orpha:383	x-linked mixed deafness with perilymphatic gusher	x-linked stapes gusher syndrome
orpha:384	palmoplantar keratoderma-sclerodactyly syndrome	palmoplantar keratoderma-sclerodactyly syndrome
orpha:384	palmoplantar keratoderma-sclerodactyly syndrome	huriez syndrome
orpha:384	palmoplantar keratoderma-sclerodactyly syndrome	palmoplantar hyperkeratosis-sclerodactyly syndrome
orpha:384	palmoplantar keratoderma-sclerodactyly syndrome	scleroatrophic syndrome
orpha:384	palmoplantar keratoderma-sclerodactyly syndrome	sclerotylosis
orpha:385	neurodegeneration with brain iron accumulation	neurodegeneration with brain iron accumulation
orpha:385	neurodegeneration with brain iron accumulation	nbia
orpha:386	hepatic cystic hamartoma	hepatic cystic hamartoma
orpha:386	hepatic cystic hamartoma	biliary hamartoma
orpha:386	hepatic cystic hamartoma	mhl
orpha:386	hepatic cystic hamartoma	mesenchymal hamartoma of liver
orpha:386	hepatic cystic hamartoma	vmc
orpha:386	hepatic cystic hamartoma	von meyenburg complexes disease
orpha:388	hirschsprung disease	hirschsprung disease
orpha:388	hirschsprung disease	aganglionic megacolon
orpha:388	hirschsprung disease	congenital intestinal aganglionosis
orpha:388	hirschsprung disease	hscr
orpha:38874	dihydropyrimidinuria	dihydropyrimidinuria
orpha:38874	dihydropyrimidinuria	dihydropyrimidinase deficiency
orpha:389	langerhans cell histiocytosis	langerhans cell histiocytosis
orpha:389	langerhans cell histiocytosis	histiocytosis x
orpha:389	langerhans cell histiocytosis	langerhans cell granulomatosis
orpha:39	acromelanosis	acromelanosis
orpha:390	histoplasmosis	histoplasmosis
orpha:390	histoplasmosis	darling disease
orpha:39041	omenn syndrome	omenn syndrome
orpha:39041	omenn syndrome	combined immunodeficiency with hypereosinophilia
orpha:39044	uveal melanoma	uveal melanoma
orpha:39044	uveal melanoma	choroidal melanoma
orpha:39044	uveal melanoma	iris melanoma
orpha:391	classic hodgkin lymphoma	classic hodgkin lymphoma
orpha:391	classic hodgkin lymphoma	classic hodgkin disease
orpha:391307	severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome	severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome
orpha:391311	susceptibility to viral and mycobacterial infections	susceptibility to viral and mycobacterial infections
orpha:391311	susceptibility to viral and mycobacterial infections	stat1 deficiency
orpha:391316	infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
orpha:391320	east texas bleeding disorder	east texas bleeding disorder
orpha:391327	x-linked calvarial hyperostosis	x-linked calvarial hyperostosis
orpha:391330	x-linked osteoporosis with fractures	x-linked osteoporosis with fractures
orpha:391343	fatal post-viral neurodegenerative disorder	fatal post-viral neurodegenerative disorder
orpha:391348	growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome	growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome
orpha:391351	surf1-related charcot-marie-tooth disease type 4	surf1-related charcot-marie-tooth disease type 4
orpha:391351	surf1-related charcot-marie-tooth disease type 4	cmt4k
orpha:391351	surf1-related charcot-marie-tooth disease type 4	charcot-marie-tooth disease type 4k
orpha:391351	surf1-related charcot-marie-tooth disease type 4	surf1-related cmt4
orpha:391351	surf1-related charcot-marie-tooth disease type 4	surf1-related severe demyelinating charcot-marie-tooth disease
orpha:391366	growth retardation-mild developmental delay-chronic hepatitis syndrome	growth retardation-mild developmental delay-chronic hepatitis syndrome
orpha:391372	intellectual disability-severe speech delay-mild dysmorphism syndrome	intellectual disability-severe speech delay-mild dysmorphism syndrome
orpha:391376	congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome
orpha:391376	congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	asparagine synthetase deficiency
orpha:391381	disorder of asparagine metabolism	disorder of asparagine metabolism
orpha:391384	familial episodic pain syndrome	familial episodic pain syndrome
orpha:391384	familial episodic pain syndrome	feps
orpha:391389	familial episodic pain syndrome with predominantly upper body involvement	familial episodic pain syndrome with predominantly upper body involvement
orpha:391392	familial episodic pain syndrome with predominantly lower limb involvement	familial episodic pain syndrome with predominantly lower limb involvement
orpha:391397	hereditary sensory and autonomic neuropathy type 7	hereditary sensory and autonomic neuropathy type 7
orpha:391397	hereditary sensory and autonomic neuropathy type 7	cip with hyperhidrosis and gastrointestinal dysfunction
orpha:391397	hereditary sensory and autonomic neuropathy type 7	congenital insensitivity to pain with hyperhidrosis and gastrointestinal dysfunction
orpha:391397	hereditary sensory and autonomic neuropathy type 7	hsan with hyperhidrosis and gastrointestinal dysfunction
orpha:391397	hereditary sensory and autonomic neuropathy type 7	hsan7
orpha:391397	hereditary sensory and autonomic neuropathy type 7	hereditary sensory and autonomic neuropathy type vii
orpha:391397	hereditary sensory and autonomic neuropathy type 7	hereditary sensory and autonomic neuropathy with hyperhidrosis and gastrointestinal dysfunction
orpha:391408	primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
orpha:391411	atypical juvenile parkinsonism	atypical juvenile parkinsonism
orpha:391417	hsd10 disease	hsd10 disease
orpha:391417	hsd10 disease	2-methyl-3-hydroxybutyric aciduria
orpha:391417	hsd10 disease	2-methyl-3-hydroxybutyryl-coa dehydrogenase deficiency
orpha:391417	hsd10 disease	hsd10 deficiency
orpha:391417	hsd10 disease	mhbd deficiency
orpha:391428	hsd10 disease, infantile type	hsd10 disease, infantile type
orpha:391428	hsd10 disease, infantile type	2-methyl-3-hydroxybutyric aciduria, classic type
orpha:391428	hsd10 disease, infantile type	2-methyl-3-hydroxybutyric aciduria, infantile type
orpha:391428	hsd10 disease, infantile type	2-methyl-3-hydroxybutyryl-coa dehydrogenase deficiency, classic type
orpha:391428	hsd10 disease, infantile type	2-methyl-3-hydroxybutyryl-coa dehydrogenase deficiency, infantile type
orpha:391428	hsd10 disease, infantile type	hsd10 deficiency, classic type
orpha:391428	hsd10 disease, infantile type	hsd10 deficiency, infantile type
orpha:391428	hsd10 disease, infantile type	hsd10 disease, classic type
orpha:391428	hsd10 disease, infantile type	mhbd deficiency, classic type
orpha:391428	hsd10 disease, infantile type	mhbd deficiency, infantile type
orpha:391457	hsd10 disease, neonatal type	hsd10 disease, neonatal type
orpha:391457	hsd10 disease, neonatal type	2-methyl-3-hydroxybutyric aciduria, neonatal type
orpha:391457	hsd10 disease, neonatal type	2-methyl-3-hydroxybutyryl-coa dehydrogenase deficiency, neonatal type
orpha:391457	hsd10 disease, neonatal type	hsd10 deficiency, neonatal type
orpha:391457	hsd10 disease, neonatal type	mhbd deficiency, neonatal type
orpha:391474	frontorhiny	frontorhiny
orpha:391474	frontorhiny	alx3-related frontonasal dysplasia
orpha:391474	frontorhiny	frontonasal dysplasia type 1
orpha:391474	frontorhiny	isolated median cleft face syndrome
orpha:391487	autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome	autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
orpha:391490	adult-onset myasthenia gravis	adult-onset myasthenia gravis
orpha:391490	adult-onset myasthenia gravis	adult-onset acquired myasthenia
orpha:391490	adult-onset myasthenia gravis	adult-onset autoimmune myasthenia gravis
orpha:391497	juvenile myasthenia gravis	juvenile myasthenia gravis
orpha:391497	juvenile myasthenia gravis	childhood myasthenia gravis
orpha:391497	juvenile myasthenia gravis	juvenile acquired myasthenia
orpha:391497	juvenile myasthenia gravis	juvenile autoimmune myasthenia gravis
orpha:391504	transient neonatal myasthenia gravis	transient neonatal myasthenia gravis
orpha:391504	transient neonatal myasthenia gravis	nmg
orpha:391504	transient neonatal myasthenia gravis	neonatal myasthenia gravis
orpha:391504	transient neonatal myasthenia gravis	transient neonatal acquired myasthenia
orpha:391504	transient neonatal myasthenia gravis	transient neonatal autoimmune myasthenia gravis
orpha:391641	feingold syndrome type 1	feingold syndrome type 1
orpha:391641	feingold syndrome type 1	brunner-winter syndrome type 1
orpha:391641	feingold syndrome type 1	digital anomalies with short palpebral fissures and atresia of esophagus or duodenum type 1
orpha:391641	feingold syndrome type 1	fglds1
